mds_0.csv.gz_4096.csv_reuse.csv_0.json,107198,1763.6324746075159,59100098.74304668,7.686931193328691,69.982585617222,44,-1720,-39.09090909090909,0.1793805954250665
mds_0.csv.gz_4096.csv_reuse.csv_1.json,114710,4506.832614810687,320894836.7719679,4.969821303256435,24.09301882666291,48,-4459,-92.89583333333333,0.010136808936510349
mds_1.csv.gz_4096.csv_reuse.csv_0.json,695249,13597.401518670717,3185843658.7274685,10.19792769294844,111.12870722902937,6716,-6882,-1.0247170935080405,0.931648460350123
mds_1.csv.gz_4096.csv_reuse.csv_1.json,1494912,426063.0385550538,243572331337.61145,0.7516914224683868,-0.7906725386097877,665919,239855,0.3601864491026686,0.8945234504277314
prn_0.csv.gz_4096.csv_reuse.csv_0.json,139866,9658.271077116056,768157388.8763196,3.3223698483162827,10.294638900410934,113,-9546,-84.47787610619469,0.15053690676823694
prn_0.csv.gz_4096.csv_reuse.csv_1.json,164954,4833.413586853869,370150407.22274345,5.266884503596545,29.631503214717647,36,-4798,-133.27777777777777,0.027551582685360926
prn_0.csv.gz_4096.csv_reuse.csv_2.json,193049,8770.288238660198,740910607.2617126,3.426045435166355,11.062702111362558,47,-8724,-185.61702127659575,0.029543030416302803
prn_0.csv.gz_4096.csv_reuse.csv_3.json,289965,15700.740089157202,1669604088.4585485,2.8802101681312062,7.722190634613149,129,-15572,-120.71317829457364,0.10895496256099749
prn_0.csv.gz_4096.csv_reuse.csv_4.json,398533,20243.80017178493,3225846305.3081565,3.179924616218845,9.737880342593819,111,-20133,-181.3783783783784,0.11210325452399136
prn_0.csv.gz_4096.csv_reuse.csv_5.json,475501,27628.44181378817,4853504549.903571,3.2521188734392443,11.340975955010027,725,-26904,-37.10896551724138,0.08433049045092268
prn_1.csv.gz_4096.csv_reuse.csv_0.json,391830,58450.45728828866,5562269317.928981,1.2233631042811772,0.4779442287212152,84657,26206,0.30955502793626044,0.42748456925302153
prn_1.csv.gz_4096.csv_reuse.csv_1.json,621043,169668.51469848384,38880694586.16446,0.9174338405007842,-0.5555136918293946,210305,40636,0.19322412686336513,0.23772750871150858
prn_1.csv.gz_4096.csv_reuse.csv_10.json,2057941,190094.6904307129,61732879041.83323,2.898199835592536,14.739454955617983,246071,55976,0.22747906092144138,0.0833528287596529
prn_1.csv.gz_4096.csv_reuse.csv_11.json,2167295,192249.4458059134,62009367412.30935,2.3616297573772695,11.240626171303239,252400,60150,0.2383122028526149,0.1062249697420301
prn_1.csv.gz_4096.csv_reuse.csv_2.json,692711,153746.1699040676,38836627390.81885,1.2282349389235754,0.20872357332497282,228738,74991,0.3278467067124833,0.07509737020332907
prn_1.csv.gz_4096.csv_reuse.csv_3.json,707404,110485.72556213866,15505412779.766685,0.8417053690689924,-0.2182242470157698,188907,78421,0.415130196339998,0.01592106977966453
prn_1.csv.gz_4096.csv_reuse.csv_4.json,727815,155734.91984280632,24657302722.283215,1.023100230932699,0.2688399844938232,196810,41075,0.20870382602510035,0.02169064156441816
prn_1.csv.gz_4096.csv_reuse.csv_5.json,860654,132190.8169399372,20872260993.465523,1.1231870386439968,0.3125543008227334,143226,11035,0.07704606705486435,0.1838454126509692
prn_1.csv.gz_4096.csv_reuse.csv_6.json,1470474,463718.7061881132,171994831929.517,0.34863436506042467,-1.4744574820959293,855210,391491,0.45777177535342195,0.859428896174303
prn_1.csv.gz_4096.csv_reuse.csv_7.json,1909994,497000.3968852948,410161551194.4802,0.7578631343057326,-1.2862747428968713,1042827,545826,0.5234099232183287,0.21981760826905183
prn_1.csv.gz_4096.csv_reuse.csv_8.json,1970053,557505.5810798355,482743705489.7023,0.9170209813265853,-0.8952743567097152,894527,337021,0.3767588904527197,0.07278256884556097
prn_1.csv.gz_4096.csv_reuse.csv_9.json,1989786,208714.5726200081,109264307857.70677,2.8094198052643846,9.610186210484718,199569,-9146,-0.04582876097991171,0.01361154641994537
proj_0.csv.gz_4096.csv_reuse.csv_0.json,102893,9796.584892463245,452210360.4657044,2.4747286469279275,5.142237066594163,1587,-8210,-5.173282923755513,0.12347068605346163
proj_0.csv.gz_4096.csv_reuse.csv_1.json,242281,23816.810075531783,1928195205.9404593,2.3733163609587375,5.0285657967789525,16738,-7079,-0.42292986019835105,0.1644883152543777
proj_0.csv.gz_4096.csv_reuse.csv_2.json,265690,25666.27028005309,1288936179.7153819,2.1826195556147123,5.4377306754843,27233,1566,0.05750376381595858,0.028857682224628804
proj_0.csv.gz_4096.csv_reuse.csv_3.json,271838,11717.384673033046,438596827.97518325,4.577057909944148,32.950158560602844,10547,-1171,-0.11102683227458045,0.006626788368856107
proj_0.csv.gz_4096.csv_reuse.csv_4.json,282785,14561.209323492203,880645891.0111438,3.204363260780472,11.811880369486232,8443,-6119,-0.7247423901456829,0.013006211356556484
proj_1.csv.gz_4096.csv_reuse.csv_0.json,823615,49401.88274576366,11120419461.93997,3.1205530521100937,10.75256980026666,15220,-34182,-2.245860709592641,0.8905400054822892
proj_1.csv.gz_4096.csv_reuse.csv_1.json,1824377,316359.66691831494,188254905977.0481,1.3573591389921515,0.6156561155147062,191807,-124553,-0.6493662900728336,0.9865521477375405
proj_1.csv.gz_4096.csv_reuse.csv_10.json,8328686,1294774.5541236217,2627666766406.827,1.2785533616608755,0.34921782590813377,608362,-686413,-1.1282969679237034,0.007637648745315938
proj_1.csv.gz_4096.csv_reuse.csv_11.json,8338559,297532.74117861094,137379489396.15843,8.334647989125223,157.76571581754024,599858,302325,0.5039942786459463,0.012282370666068352
